L1PhaseSet,L2PhaseSet,currentProfileBinData,maximizeMe
-30.0,-40.0,"[ 36  39  42  46  48  50  52  55  57  60  62  64  66  68  72  77  81  84
  86  86  87  89  93  97 102 104 105 105 104 103 103 105 110 115 117 115
 108 101  94  91  91  96 105 116 126 134 137 137 133 129 126 123 118 112
 108 108 112 116 117 116 115 118 121 124 125 128 133 142 154 169 187 210
 237 266 290 302 296 273 237 194 149 105  65  35  15   5   1   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0005249654131369105
-29.370971420166107,-40.183951314218106,"[  0   0   0   0   1   4  10  18  27  35  41  45  47  49  51  53  55  58
  63  69  76  84  93 101 107 111 115 118 121 121 121 120 123 129 136 140
 140 137 134 135 138 143 150 155 157 156 152 149 149 151 153 151 147 142
 138 138 142 151 165 182 198 214 225 232 244 276 344 432 495 482 384 246
 125  50  16   4   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0005218853419511022
-29.17492296116229,-44.53046382886161,"[   0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    2    9
   31   92  231  482  832 1183 1388 1360 1142  864  638  491  393  308
  223  143   81   40   19    9    6    4    3    2    2    1    1    1
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",0.0005203347486912173
-29.360530806165734,-36.61171853161707,"[ 64  63  62  62  63  65  66  66  65  64  63  63  63  64  64  64  64  64
  64  64  65  66  68  70  72  74  73  70  68  67  69  72  74  75  74  73
  72  71  71  71  70  70  69  69  69  70  70  72  73  76  78  80  82  84
  85  85  83  80  78  76  73  70  71  74  78  82  83  83  83  84  83  83
  82  84  87  91  94  95  94  91  90  90  92  96 101 107 111 109 104 100
 101 107 118 129 141 155 170 185 196 201]",0.0005141929848990977
-29.213134974084728,-37.87469200299242,"[ 57  59  61  63  65  67  69  72  74  76  77  78  79  78  77  76  75  75
  75  76  77  78  81  83  84  84  83  82  82  81  80  80  81  83  86  90
  96 100 102 101  99  96  95  95  95  94  91  86  83  82  85  90  96 101
 102 101  98  94  92  92  94  98 103 109 113 114 110 106 102  99  97  97
 100 106 111 115 118 123 132 146 160 175 193 215 239 259 262 239 190 128
  72  33  12   3   0   0   0   0   0   0]",0.0005140656472924721
-29.077771658202344,-36.61171853161707,"[ 72  69  65  62  62  62  64  65  65  64  64  65  66  68  70  70  69  68
  68  70  72  73  73  73  71  70  70  70  70  69  66  64  64  66  70  74
  77  80  82  83  83  82  80  78  77  75  74  73  72  73  76  80  83  84
  83  81  79  77  75  74  74  75  76  80  83  87  90  91  91  90  87  85
  84  83  82  81  80  80  81  82  85  89  96 107 118 128 134 137 139 142
 145 151 162 177 191 195 186 167 146 133]",0.0005095607058104914
-29.221168359460695,-36.61171853161707,"[ 62  60  58  57  58  59  62  66  69  70  70  69  67  66  65  65  66  67
  69  70  69  69  68  67  68  70  71  72  72  71  70  69  69  68  68  68
  69  70  73  74  74  73  72  71  73  76  79  80  80  78  77  75  74  73
  75  79  83  85  86  86  83  80  76  73  73  74  76  77  78  78  80  84
  87  91  94  95  94  91  89  87  87  86  87  89  94 101 108 114 118 125
 135 149 164 180 196 207 209 199 184 173]",0.0005080284995034249
-29.21617992915867,-36.61171853161707,"[ 60  61  62  63  63  63  63  63  64  64  65  65  64  63  62  62  63  65
  67  68  70  71  72  72  72  72  73  73  72  71  70  70  70  71  72  73
  74  74  73  74  74  74  73  73  72  73  73  74  75  74  73  72  74  78
  82  83  83  82  81  81  82  82  81  79  78  80  85  92  96  97  94  91
  87  83  79  77  78  81  85  89  92  94  95  96  99 104 112 121 130 136
 140 142 147 158 173 189 198 196 188 180]",0.0005079744217260766
-28.49778041603403,-39.01524209997245,"[  0   0   0   0   1   3   7  14  23  32  41  47  52  55  58  60  65  73
  84  95 102 106 109 111 113 114 114 113 111 110 111 114 117 121 124 128
 131 134 136 136 136 137 140 144 148 150 151 149 144 139 135 134 134 134
 134 135 139 146 154 159 161 164 174 194 226 280 362 463 537 532 434 286
 151  63  21   5   1   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0005046512311137649
-29.229174293508013,-36.61171853161707,"[ 66  66  65  63  62  62  63  64  65  65  64  64  65  65  65  64  64  65
  67  69  71  71  69  66  64  65  68  71  72  72  71  71  74  78  81  82
  81  79  77  76  75  73  72  72  72  72  71  70  70  70  70  71  71  71
  71  73  75  77  76  75  74  75  77  80  83  85  85  83  81  80  78  77
  77  79  83  86  88  89  91  94  96  97  96  96 100 107 115 120 122 123
 125 131 142 158 177 196 210 214 212 208]",0.0005023536401702372
-27.257067618975178,-37.088465298213194,"[  4   8  15  25  36  47  57  65  72  77  81  84  88  91  94  95  96  97
  98  98  99 100 102 103 104 104 104 103 103 102 101 102 105 109 112 113
 114 115 116 116 114 112 110 109 108 107 107 106 105 106 106 108 110 112
 115 118 120 121 125 130 135 138 139 139 141 144 147 150 155 165 184 220
 280 357 423 437 377 267 152  70  25   7   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0005006820179116994
-23.855111200451404,-34.6877255390248,"[  0   0   0   2   6  15  33  57  86 111 127 132 130 124 119 115 112 109
 108 107 107 108 108 107 106 104 103 103 103 103 103 101 100  99  98  98
  99  99 100 100 100  99  99  99 100 101 103 104 105 105 107 108 110 112
 112 112 112 112 114 116 118 120 122 124 127 132 136 139 142 148 162 189
 234 297 369 422 426 365 259 150  70  26   7   1   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0004933543804117094
-25.565419935328528,-36.61171853161707,"[  0   0   0   0   0   0   0   0   0   0   0   0   1   5  12  27  48  75
 102 125 141 151 154 153 150 145 141 138 136 136 135 135 134 132 131 129
 128 127 127 127 127 129 131 134 136 137 137 137 136 134 134 135 136 138
 140 142 145 148 153 159 168 181 203 243 310 406 507 568 543 429 276 142
  58  19   5   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0004905020894422466
